날짜,스트레스,날짜,탈모
2022-11-27,4.38799,2022-11-27,13.54888
2022-11-28,6.9284,2022-11-28,13.58737
2022-11-29,6.23556,2022-11-29,11.50885
2022-11-30,6.19707,2022-11-30,11.20092
2022-12-01,5.88914,2022-12-01,11.50885
2022-12-02,5.11932,2022-12-02,11.12394
2022-12-03,3.50269,2022-12-03,8.69899
2022-12-04,5.54272,2022-12-04,10.16166
2022-12-05,6.27405,2022-12-05,12.04772
2022-12-06,5.96612,2022-12-06,12.50962
2022-12-07,6.58198,2022-12-07,11.39337
2022-12-08,7.23633,2022-12-08,11.12394
2022-12-09,7.15935,2022-12-09,10.50808
2022-12-10,5.23479,2022-12-10,8.54503
2022-12-11,6.0816,2022-12-11,11.08545
2022-12-12,6.69745,2022-12-12,11.81678
2022-12-13,6.00461,2022-12-13,10.12317
2022-12-14,5.69668,2022-12-14,10.16166
2022-12-15,6.12009,2022-12-15,13.20246
2022-12-16,5.00384,2022-12-16,11.62432
2022-12-17,4.61893,2022-12-17,10.58506
2022-12-18,4.88837,2022-12-18,10.77752
2022-12-19,6.46651,2022-12-19,11.85527
2022-12-20,5.54272,2022-12-20,10.12317
2022-12-21,5.54272,2022-12-21,11.2779
2022-12-22,4.58044,2022-12-22,10.31562
2022-12-23,5.00384,2022-12-23,9.89222
2022-12-24,3.34872,2022-12-24,10.70053
2022-12-25,4.311,2022-12-25,10.73903
2022-12-26,5.54272,2022-12-26,10.54657
2022-12-27,5.81216,2022-12-27,11.43187
2022-12-28,6.04311,2022-12-28,11.43187
2022-12-29,7.23633,2022-12-29,11.47036
2022-12-30,4.58044,2022-12-30,9.50731
2022-12-31,4.00307,2022-12-31,9.62278
2023-01-01,4.46497,2023-01-01,9.69976
2023-01-02,5.88914,2023-01-02,8.04464
2023-01-03,5.65819,2023-01-03,14.16474
2023-01-04,6.81293,2023-01-04,8.04464
2023-01-05,5.31177,2023-01-05,7.89068
2023-01-06,5.85065,2023-01-06,7.04387
2023-01-07,4.96535,2023-01-07,11.08545
2023-01-08,4.92686,2023-01-08,13.8953
2023-01-09,7.3518,2023-01-09,10.70053
2023-01-10,7.19784,2023-01-10,11.50885
2023-01-11,6.00461,2023-01-11,11.81678
2023-01-12,7.54426,2023-01-12,11.62432
2023-01-13,6.23556,2023-01-13,13.20246
2023-01-14,5.46574,2023-01-14,12.08622
2023-01-15,6.15858,2023-01-15,10.81601
2023-01-16,6.35103,2023-01-16,12.43264
2023-01-17,7.23633,2023-01-17,11.04695
2023-01-18,7.50577,2023-01-18,12.1632
2023-01-19,6.81293,2023-01-19,6.9284
2023-01-20,6.23556,2023-01-20,4.96535
2023-01-21,4.42648,2023-01-21,10.12317
2023-01-22,4.311,2023-01-22,9.16089
2023-01-23,4.84988,2023-01-23,11.89376
2023-01-24,5.23479,2023-01-24,10.8545
2023-01-25,6.23556,2023-01-25,12.97151
2023-01-26,6.04311,2023-01-26,13.4719
2023-01-27,5.81216,2023-01-27,11.7013
2023-01-28,6.46651,2023-01-28,12.20169
2023-01-29,6.12009,2023-01-29,10.66204
2023-01-30,7.46728,2023-01-30,13.97228
2023-01-31,7.65973,2023-01-31,8.39107
2023-02-01,8.85296,2023-02-01,11.20092
2023-02-02,8.39107,2023-02-02,9.62278
2023-02-03,7.00538,2023-02-03,10.58506
2023-02-04,6.15858,2023-02-04,12.85604
2023-02-05,5.65819,2023-02-05,12.43264
2023-02-06,7.73672,2023-02-06,7.04387
2023-02-07,8.08314,2023-02-07,10.23864
2023-02-08,7.08237,2023-02-08,13.01
2023-02-09,8.27559,2023-02-09,7.42879
2023-02-10,7.50577,2023-02-10,8.58352
2023-02-11,5.88914,2023-02-11,11.50885
2023-02-12,6.38953,2023-02-12,11.20092
2023-02-13,7.19784,2023-02-13,11.85527
2023-02-14,8.27559,2023-02-14,13.16397
2023-02-15,7.65973,2023-02-15,13.66435
2023-02-16,8.2371,2023-02-16,12.81755
2023-02-17,9.62278,2023-02-17,15.39645
2023-02-18,8.85296,2023-02-18,11.7013
2023-02-19,7.31331,2023-02-19,12.24018
2023-02-20,6.69745,2023-02-20,18.09083
2023-02-21,8.31408,2023-02-21,14.20323
2023-02-22,7.96766,2023-02-22,12.31716
2023-02-23,9.23787,2023-02-23,11.7013
2023-02-24,8.62201,2023-02-24,10.89299
2023-02-25,7.04387,2023-02-25,11.2779
2023-02-26,8.62201,2023-02-26,11.31639
2023-02-27,7.96766,2023-02-27,16.78214
2023-02-28,7.42879,2023-02-28,14.35719
2023-03-01,8.27559,2023-03-01,11.85527
2023-03-02,7.89068,2023-03-02,13.16397
2023-03-03,8.92994,2023-03-03,13.8953
2023-03-04,6.85142,2023-03-04,10.16166
2023-03-05,7.46728,2023-03-05,11.31639
2023-03-06,8.46805,2023-03-06,8.46805
2023-03-07,8.81447,2023-03-07,10.70053
2023-03-08,8.96843,2023-03-08,10.96997
2023-03-09,7.12086,2023-03-09,8.81447
2023-03-10,6.65896,2023-03-10,9.69976
2023-03-11,5.46574,2023-03-11,9.08391
2023-03-12,6.62047,2023-03-12,8.54503
2023-03-13,8.27559,2023-03-13,10.89299
2023-03-14,9.31485,2023-03-14,10.08468
2023-03-15,8.46805,2023-03-15,9.69976
2023-03-16,8.39107,2023-03-16,11.31639
2023-03-17,8.08314,2023-03-17,10.46959
2023-03-18,6.69745,2023-03-18,10.70053
2023-03-19,6.42802,2023-03-19,13.85681
2023-03-20,8.92994,2023-03-20,13.43341
2023-03-21,9.08391,2023-03-21,10.46959
2023-03-22,8.89145,2023-03-22,11.04695
2023-03-23,7.77521,2023-03-23,11.16243
2023-03-24,8.16012,2023-03-24,10.50808
2023-03-25,6.73595,2023-03-25,9.58429
2023-03-26,6.27405,2023-03-26,9.31485
2023-03-27,7.8137,2023-03-27,11.54734
2023-03-28,7.31331,2023-03-28,11.2779
2023-03-29,7.58275,2023-03-29,10.58506
2023-03-30,9.50731,2023-03-30,9.5458
2023-03-31,7.85219,2023-03-31,9.23787
2023-04-01,6.12009,2023-04-01,8.85296
2023-04-02,7.3903,2023-04-02,10.66204
2023-04-03,7.31331,2023-04-03,10.4311
2023-04-04,7.31331,2023-04-04,12.43264
2023-04-05,8.54503,2023-04-05,12.27867
2023-04-06,6.65896,2023-04-06,11.20092
2023-04-07,7.8137,2023-04-07,9.43033
2023-04-08,5.54272,2023-04-08,9.58429
2023-04-09,5.81216,2023-04-09,9.81524
2023-04-10,9.1224,2023-04-10,11.47036
2023-04-11,10.08468,2023-04-11,11.66281
2023-04-12,8.00615,2023-04-12,9.93071
2023-04-13,9.73826,2023-04-13,10.35411
2023-04-14,8.27559,2023-04-14,9.69976
2023-04-15,6.23556,2023-04-15,7.65973
2023-04-16,7.08237,2023-04-16,9.31485
2023-04-17,8.85296,2023-04-17,11.54734
2023-04-18,9.81524,2023-04-18,10.96997
2023-04-19,8.31408,2023-04-19,11.04695
2023-04-20,8.69899,2023-04-20,10.00769
2023-04-21,9.1224,2023-04-21,7.54426
2023-04-22,6.00461,2023-04-22,9.08391
2023-04-23,6.69745,2023-04-23,9.81524
2023-04-24,7.69822,2023-04-24,9.50731
2023-04-25,7.62124,2023-04-25,9.35334
2023-04-26,7.92917,2023-04-26,8.96843
2023-04-27,6.73595,2023-04-27,9.5458
2023-04-28,7.27482,2023-04-28,8.85296
2023-04-29,5.50423,2023-04-29,9.69976
2023-04-30,5.31177,2023-04-30,9.1224
2023-05-01,6.42802,2023-05-01,10.46959
2023-05-02,7.96766,2023-05-02,11.39337
2023-05-03,7.3518,2023-05-03,10.20015
2023-05-04,7.3903,2023-05-04,8.89145
2023-05-05,6.0816,2023-05-05,10.93148
2023-05-06,6.27405,2023-05-06,11.85527
2023-05-07,6.69745,2023-05-07,14.16474
2023-05-08,8.2371,2023-05-08,11.16243
2023-05-09,8.00615,2023-05-09,11.20092
2023-05-10,7.42879,2023-05-10,11.04695
2023-05-11,7.12086,2023-05-11,10.73903
2023-05-12,9.23787,2023-05-12,9.08391
2023-05-13,6.46651,2023-05-13,9.73826
2023-05-14,5.96612,2023-05-14,9.9692
2023-05-15,7.8137,2023-05-15,11.62432
2023-05-16,7.42879,2023-05-16,11.16243
2023-05-17,7.62124,2023-05-17,10.00769
2023-05-18,8.92994,2023-05-18,10.58506
2023-05-19,6.65896,2023-05-19,11.35488
2023-05-20,5.50423,2023-05-20,11.58583
2023-05-21,6.96689,2023-05-21,9.5458
2023-05-22,8.08314,2023-05-22,11.16243
2023-05-23,8.2371,2023-05-23,8.77598
2023-05-24,8.81447,2023-05-24,10.50808
2023-05-25,8.39107,2023-05-25,8.77598
2023-05-26,7.65973,2023-05-26,8.04464
2023-05-27,6.19707,2023-05-27,7.27482
2023-05-28,6.19707,2023-05-28,8.73749
2023-05-29,6.77444,2023-05-29,10.12317
2023-05-30,7.77521,2023-05-30,11.58583
2023-05-31,8.31408,2023-05-31,8.96843
2023-06-01,7.77521,2023-06-01,9.58429
2023-06-02,7.15935,2023-06-02,9.19938
2023-06-03,5.23479,2023-06-03,8.92994
2023-06-04,5.92763,2023-06-04,9.62278
2023-06-05,7.54426,2023-06-05,9.73826
2023-06-06,6.27405,2023-06-06,8.50654
2023-06-07,7.00538,2023-06-07,9.9692
2023-06-08,7.65973,2023-06-08,9.89222
2023-06-09,7.62124,2023-06-09,9.58429
2023-06-10,6.19707,2023-06-10,8.69899
2023-06-11,6.505,2023-06-11,8.39107
2023-06-12,7.65973,2023-06-12,11.08545
2023-06-13,8.31408,2023-06-13,10.96997
2023-06-14,8.27559,2023-06-14,10.00769
2023-06-15,7.89068,2023-06-15,11.23941
2023-06-16,10.81601,2023-06-16,9.46882
2023-06-17,6.81293,2023-06-17,7.96766
2023-06-18,7.3903,2023-06-18,9.08391
2023-06-19,7.00538,2023-06-19,11.20092
2023-06-20,8.00615,2023-06-20,9.50731
2023-06-21,7.89068,2023-06-21,10.35411
2023-06-22,8.08314,2023-06-22,10.8545
2023-06-23,6.31254,2023-06-23,10.04618
2023-06-24,5.38876,2023-06-24,8.69899
2023-06-25,5.54272,2023-06-25,7.04387
2023-06-26,7.62124,2023-06-26,10.46959
2023-06-27,7.85219,2023-06-27,10.35411
2023-06-28,7.8137,2023-06-28,10.73903
2023-06-29,7.04387,2023-06-29,9.1224
2023-06-30,7.92917,2023-06-30,9.35334
2023-07-01,5.54272,2023-07-01,8.73749
2023-07-02,4.54195,2023-07-02,9.73826
2023-07-03,7.85219,2023-07-03,11.62432
2023-07-04,7.15935,2023-07-04,12.12471
2023-07-05,6.9284,2023-07-05,13.16397
2023-07-06,7.8137,2023-07-06,8.96843
2023-07-07,7.08237,2023-07-07,8.19861
2023-07-08,5.96612,2023-07-08,8.39107
2023-07-09,5.46574,2023-07-09,9.1224
2023-07-10,6.42802,2023-07-10,11.54734
2023-07-11,7.04387,2023-07-11,9.27636
2023-07-12,8.2371,2023-07-12,9.50731
2023-07-13,8.77598,2023-07-13,10.70053
2023-07-14,6.88991,2023-07-14,8.81447
2023-07-15,5.50423,2023-07-15,8.69899
2023-07-16,5.46574,2023-07-16,9.19938
2023-07-17,6.88991,2023-07-17,10.66204
2023-07-18,7.85219,2023-07-18,10.96997
2023-07-19,6.81293,2023-07-19,9.58429
2023-07-20,7.00538,2023-07-20,10.8545
2023-07-21,6.62047,2023-07-21,9.04541
2023-07-22,5.58121,2023-07-22,9.69976
2023-07-23,5.00384,2023-07-23,12.97151
2023-07-24,6.9284,2023-07-24,12.50962
2023-07-25,6.38953,2023-07-25,12.89453
2023-07-26,6.15858,2023-07-26,10.58506
2023-07-27,7.04387,2023-07-27,10.58506
2023-07-28,4.7729,2023-07-28,11.89376
2023-07-29,5.42725,2023-07-29,8.54503
2023-07-30,3.96458,2023-07-30,10.73903
2023-07-31,5.96612,2023-07-31,11.66281
2023-08-01,5.73518,2023-08-01,17.70592
2023-08-02,10.89299,2023-08-02,12.89453
2023-08-03,7.62124,2023-08-03,10.96997
2023-08-04,6.27405,2023-08-04,11.12394
2023-08-05,4.61893,2023-08-05,8.92994
2023-08-06,4.84988,2023-08-06,10.16166
2023-08-07,7.3903,2023-08-07,11.50885
2023-08-08,6.85142,2023-08-08,10.50808
2023-08-09,6.0816,2023-08-09,10.27713
2023-08-10,6.38953,2023-08-10,10.81601
2023-08-11,5.88914,2023-08-11,10.96997
2023-08-12,6.58198,2023-08-12,10.16166
2023-08-13,5.1963,2023-08-13,11.23941
2023-08-14,6.81293,2023-08-14,11.97074
2023-08-15,5.92763,2023-08-15,11.93225
2023-08-16,7.96766,2023-08-16,13.08698
2023-08-17,7.15935,2023-08-17,12.43264
2023-08-18,6.35103,2023-08-18,12.00923
2023-08-19,4.19553,2023-08-19,10.50808
2023-08-20,6.46651,2023-08-20,11.89376
2023-08-21,7.31331,2023-08-21,14.16474
2023-08-22,7.89068,2023-08-22,12.12471
2023-08-23,7.50577,2023-08-23,12.50962
2023-08-24,7.15935,2023-08-24,13.08698
2023-08-25,7.04387,2023-08-25,11.7013
2023-08-26,5.65819,2023-08-26,11.7013
2023-08-27,5.15781,2023-08-27,13.81832
2023-08-28,7.65973,2023-08-28,12.39414
2023-08-29,6.85142,2023-08-29,13.08698
2023-08-30,7.54426,2023-08-30,11.7013
2023-08-31,8.42956,2023-08-31,12.35565
2023-09-01,6.88991,2023-09-01,12.00923
2023-09-02,6.58198,2023-09-02,12.27867
2023-09-03,5.65819,2023-09-03,12.39414
2023-09-04,7.65973,2023-09-04,14.66512
2023-09-05,8.50654,2023-09-05,13.58737
2023-09-06,7.89068,2023-09-06,13.31793
2023-09-07,7.65973,2023-09-07,11.81678
2023-09-08,7.27482,2023-09-08,14.08775
2023-09-09,6.23556,2023-09-09,12.00923
2023-09-10,6.19707,2023-09-10,13.27944
2023-09-11,7.65973,2023-09-11,14.3187
2023-09-12,7.46728,2023-09-12,15.35796
2023-09-13,7.54426,2023-09-13,14.24172
2023-09-14,7.62124,2023-09-14,13.85681
2023-09-15,7.46728,2023-09-15,13.51039
2023-09-16,5.27328,2023-09-16,11.73979
2023-09-17,5.65819,2023-09-17,13.12548
2023-09-18,8.12163,2023-09-18,13.51039
2023-09-19,9.35334,2023-09-19,13.27944
2023-09-20,7.77521,2023-09-20,12.81755
2023-09-21,8.39107,2023-09-21,11.31639
2023-09-22,6.04311,2023-09-22,10.00769
2023-09-23,5.35026,2023-09-23,10.8545
2023-09-24,5.96612,2023-09-24,12.31716
2023-09-25,5.69668,2023-09-25,13.74133
2023-09-26,7.54426,2023-09-26,11.16243
2023-09-27,6.27405,2023-09-27,9.58429
2023-09-28,3.8876,2023-09-28,9.62278
2023-09-29,4.23402,2023-09-29,9.08391
2023-09-30,3.84911,2023-09-30,11.23941
2023-10-01,3.27174,2023-10-01,12.39414
2023-10-02,3.92609,2023-10-02,13.24095
2023-10-03,6.73595,2023-10-03,13.39491
2023-10-04,6.12009,2023-10-04,14.7806
2023-10-05,6.35103,2023-10-05,12.50962
2023-10-06,7.50577,2023-10-06,12.35565
2023-10-07,5.69668,2023-10-07,10.04618
2023-10-08,6.00461,2023-10-08,11.04695
2023-10-09,7.92917,2023-10-09,13.51039
2023-10-10,6.54349,2023-10-10,14.12625
2023-10-11,5.11932,2023-10-11,13.35642
2023-10-12,6.58198,2023-10-12,13.35642
2023-10-13,7.46728,2023-10-13,12.04772
2023-10-14,4.61893,2023-10-14,11.81678
2023-10-15,5.65819,2023-10-15,13.39491
2023-10-16,7.04387,2023-10-16,13.4719
2023-10-17,7.27482,2023-10-17,12.89453
2023-10-18,6.46651,2023-10-18,13.77983
2023-10-19,8.31408,2023-10-19,12.24018
2023-10-20,6.77444,2023-10-20,11.89376
2023-10-21,4.81139,2023-10-21,10.70053
2023-10-22,4.65742,2023-10-22,12.81755
2023-10-23,5.54272,2023-10-23,12.24018
2023-10-24,7.46728,2023-10-24,12.35565
2023-10-25,6.15858,2023-10-25,12.35565
2023-10-26,7.77521,2023-10-26,11.04695
2023-10-27,7.58275,2023-10-27,10.27713
2023-10-28,4.96535,2023-10-28,10.35411
2023-10-29,5.92763,2023-10-29,10.89299
2023-10-30,6.88991,2023-10-30,14.47267
2023-10-31,7.15935,2023-10-31,11.89376
2023-11-01,6.54349,2023-11-01,11.12394
2023-11-02,6.58198,2023-11-02,12.35565
2023-11-03,6.96689,2023-11-03,11.08545
2023-11-04,4.65742,2023-11-04,10.8545
2023-11-05,5.81216,2023-11-05,11.00846
2023-11-06,6.9284,2023-11-06,17.43648
2023-11-07,6.38953,2023-11-07,13.16397
2023-11-08,6.54349,2023-11-08,12.20169
2023-11-09,7.65973,2023-11-09,11.08545
2023-11-10,6.35103,2023-11-10,9.85373
2023-11-11,4.69591,2023-11-11,8.50654
2023-11-12,4.42648,2023-11-12,9.19938
2023-11-13,5.88914,2023-11-13,11.73979
2023-11-14,6.27405,2023-11-14,10.66204
2023-11-15,7.46728,2023-11-15,11.16243
2023-11-16,7.23633,2023-11-16,11.66281
2023-11-17,6.23556,2023-11-17,10.96997
2023-11-18,4.69591,2023-11-18,11.35488
2023-11-19,5.46574,2023-11-19,9.08391
2023-11-20,6.505,2023-11-20,11.31639
2023-11-21,7.27482,2023-11-21,10.81601
2023-11-22,6.81293,2023-11-22,11.35488
2023-11-23,8.31408,2023-11-23,10.93148
2023-11-24,6.505,2023-11-24,11.08545
2023-11-25,5.11932,2023-11-25,9.89222
2023-11-26,6.00461,2023-11-26,10.70053
2023-11-27,6.04311,2023-11-27,12.43264
2023-11-28,7.31331,2023-11-28,10.66204
2023-11-29,8.19861,2023-11-29,9.93071
2023-11-30,7.27482,2023-11-30,10.8545
2023-12-01,4.65742,2023-12-01,9.93071
2023-12-02,4.96535,2023-12-02,10.20015
2023-12-03,6.19707,2023-12-03,10.62355
2023-12-04,6.69745,2023-12-04,12.27867
2023-12-05,7.3903,2023-12-05,10.31562
2023-12-06,6.38953,2023-12-06,10.58506
2023-12-07,7.00538,2023-12-07,9.35334
2023-12-08,6.65896,2023-12-08,9.73826
2023-12-09,5.38876,2023-12-09,8.54503
2023-12-10,4.73441,2023-12-10,9.73826
2023-12-11,6.38953,2023-12-11,11.7013
2023-12-12,6.69745,2023-12-12,12.04772
2023-12-13,7.08237,2023-12-13,10.54657
2023-12-14,5.73518,2023-12-14,8.77598
2023-12-15,7.19784,2023-12-15,8.96843
2023-12-16,4.42648,2023-12-16,9.1224
2023-12-17,4.81139,2023-12-17,9.77675
2023-12-18,4.96535,2023-12-18,10.73903
2023-12-19,6.35103,2023-12-19,10.70053
2023-12-20,6.15858,2023-12-20,9.62278
2023-12-21,5.81216,2023-12-21,10.35411
2023-12-22,4.92686,2023-12-22,8.46805
2023-12-23,4.50346,2023-12-23,10.70053
2023-12-24,2.84834,2023-12-24,9.16089
2023-12-25,3.31023,2023-12-25,8.73749
2023-12-26,5.6197,2023-12-26,10.8545
2023-12-27,8.62201,2023-12-27,9.73826
2023-12-28,8.27559,2023-12-28,8.73749
2023-12-29,5.54272,2023-12-29,9.50731
2023-12-30,4.46497,2023-12-30,8.92994
2023-12-31,4.27251,2023-12-31,7.77521
2024-01-01,4.50346,2024-01-01,9.04541
2024-01-02,5.27328,2024-01-02,10.00769
2024-01-03,5.6197,2024-01-03,11.16243
2024-01-04,5.00384,2024-01-04,11.2779
2024-01-05,6.65896,2024-01-05,9.69976
2024-01-06,5.50423,2024-01-06,11.16243
2024-01-07,6.35103,2024-01-07,10.96997
2024-01-08,5.88914,2024-01-08,10.70053
2024-01-09,6.0816,2024-01-09,9.43033
2024-01-10,5.85065,2024-01-10,9.58429
2024-01-11,6.00461,2024-01-11,10.96997
2024-01-12,6.04311,2024-01-12,8.6605
2024-01-13,4.61893,2024-01-13,8.16012
2024-01-14,5.31177,2024-01-14,8.96843
2024-01-15,5.27328,2024-01-15,9.16089
2024-01-16,6.19707,2024-01-16,9.89222
2024-01-17,6.35103,2024-01-17,14.70361
2024-01-18,7.19784,2024-01-18,15.16551
2024-01-19,6.54349,2024-01-19,10.12317
2024-01-20,5.50423,2024-01-20,11.50885
2024-01-21,5.81216,2024-01-21,8.54503
2024-01-22,6.65896,2024-01-22,9.1224
2024-01-23,6.81293,2024-01-23,9.16089
2024-01-24,6.96689,2024-01-24,10.08468
2024-01-25,6.38953,2024-01-25,8.2371
2024-01-26,6.0816,2024-01-26,8.08314
2024-01-27,5.88914,2024-01-27,9.31485
2024-01-28,4.73441,2024-01-28,9.19938
2024-01-29,6.88991,2024-01-29,9.46882
2024-01-30,7.89068,2024-01-30,16.12779
2024-01-31,5.92763,2024-01-31,14.70361
2024-02-01,7.12086,2024-02-01,8.81447
2024-02-02,6.23556,2024-02-02,8.50654
2024-02-03,5.65819,2024-02-03,9.04541
2024-02-04,5.27328,2024-02-04,7.73672
2024-02-05,6.88991,2024-02-05,9.19938
2024-02-06,6.81293,2024-02-06,9.23787
2024-02-07,7.92917,2024-02-07,7.50577
2024-02-08,7.58275,2024-02-08,7.19784
2024-02-09,4.65742,2024-02-09,9.08391
2024-02-10,3.96458,2024-02-10,10.73903
2024-02-11,4.38799,2024-02-11,9.00692
2024-02-12,5.77367,2024-02-12,8.62201
2024-02-13,6.77444,2024-02-13,10.35411
2024-02-14,8.04464,2024-02-14,9.81524
2024-02-15,7.04387,2024-02-15,10.08468
2024-02-16,6.38953,2024-02-16,9.46882
2024-02-17,5.85065,2024-02-17,8.50654
2024-02-18,6.12009,2024-02-18,8.54503
2024-02-19,7.96766,2024-02-19,8.92994
2024-02-20,8.62201,2024-02-20,8.46805
2024-02-21,8.04464,2024-02-21,8.42956
2024-02-22,6.54349,2024-02-22,7.58275
2024-02-23,6.42802,2024-02-23,8.39107
2024-02-24,6.27405,2024-02-24,8.42956
2024-02-25,9.89222,2024-02-25,9.39183
2024-02-26,16.01231,2024-02-26,9.43033
2024-02-27,9.66127,2024-02-27,9.58429
2024-02-28,6.9284,2024-02-28,8.77598
2024-02-29,7.3903,2024-02-29,7.19784
2024-03-01,5.27328,2024-03-01,7.8137
2024-03-02,5.96612,2024-03-02,7.15935
2024-03-03,5.92763,2024-03-03,7.62124
2024-03-04,7.85219,2024-03-04,8.08314
2024-03-05,8.85296,2024-03-05,8.58352
2024-03-06,7.89068,2024-03-06,8.50654
2024-03-07,8.69899,2024-03-07,7.62124
2024-03-08,8.77598,2024-03-08,7.65973
2024-03-09,6.15858,2024-03-09,7.62124
2024-03-10,7.62124,2024-03-10,8.92994
2024-03-11,8.39107,2024-03-11,8.46805
2024-03-12,8.08314,2024-03-12,9.9692
2024-03-13,9.27636,2024-03-13,13.77983
2024-03-14,9.73826,2024-03-14,11.54734
2024-03-15,6.77444,2024-03-15,8.96843
2024-03-16,5.6197,2024-03-16,8.16012
2024-03-17,7.04387,2024-03-17,8.62201
2024-03-18,7.92917,2024-03-18,8.42956
2024-03-19,8.62201,2024-03-19,9.23787
2024-03-20,7.92917,2024-03-20,9.00692
2024-03-21,7.96766,2024-03-21,7.04387
2024-03-22,7.08237,2024-03-22,7.31331
2024-03-23,5.92763,2024-03-23,8.04464
2024-03-24,6.96689,2024-03-24,7.89068
2024-03-25,8.54503,2024-03-25,8.69899
2024-03-26,9.1224,2024-03-26,8.77598
2024-03-27,8.92994,2024-03-27,8.6605
2024-03-28,7.58275,2024-03-28,13.58737
2024-03-29,7.73672,2024-03-29,13.74133
2024-03-30,7.04387,2024-03-30,11.20092
2024-03-31,6.505,2024-03-31,9.39183
2024-04-01,7.54426,2024-04-01,8.04464
2024-04-02,7.62124,2024-04-02,9.58429
2024-04-03,8.19861,2024-04-03,9.35334
2024-04-04,7.23633,2024-04-04,8.73749
2024-04-05,6.38953,2024-04-05,8.46805
2024-04-06,5.54272,2024-04-06,8.54503
2024-04-07,5.35026,2024-04-07,6.73595
2024-04-08,7.23633,2024-04-08,9.69976
2024-04-09,7.96766,2024-04-09,6.85142
2024-04-10,6.15858,2024-04-10,7.46728
2024-04-11,6.46651,2024-04-11,8.85296
2024-04-12,7.62124,2024-04-12,8.39107
2024-04-13,6.04311,2024-04-13,6.88991
2024-04-14,6.35103,2024-04-14,8.6605
2024-04-15,8.89145,2024-04-15,10.93148
2024-04-16,8.54503,2024-04-16,10.54657
2024-04-17,8.85296,2024-04-17,8.85296
2024-04-18,8.04464,2024-04-18,9.27636
2024-04-19,8.16012,2024-04-19,8.92994
2024-04-20,6.85142,2024-04-20,9.9692
2024-04-21,8.00615,2024-04-21,8.50654
2024-04-22,8.85296,2024-04-22,11.08545
2024-04-23,7.8137,2024-04-23,8.50654
2024-04-24,9.89222,2024-04-24,7.00538
2024-04-25,7.58275,2024-04-25,8.27559
2024-04-26,7.92917,2024-04-26,7.58275
2024-04-27,5.77367,2024-04-27,7.65973
2024-04-28,6.42802,2024-04-28,8.00615
2024-04-29,7.31331,2024-04-29,9.62278
2024-04-30,8.19861,2024-04-30,10.27713
2024-05-01,6.54349,2024-05-01,8.27559
2024-05-02,8.2371,2024-05-02,8.35257
2024-05-03,7.62124,2024-05-03,7.04387
2024-05-04,5.6197,2024-05-04,7.8137
2024-05-05,6.35103,2024-05-05,7.92917
2024-05-06,6.31254,2024-05-06,8.42956
2024-05-07,7.3518,2024-05-07,9.73826
2024-05-08,7.3903,2024-05-08,8.85296
2024-05-09,9.1224,2024-05-09,8.42956
2024-05-10,7.46728,2024-05-10,7.65973
2024-05-11,6.23556,2024-05-11,8.42956
2024-05-12,6.69745,2024-05-12,9.08391
2024-05-13,9.35334,2024-05-13,9.43033
2024-05-14,8.69899,2024-05-14,10.58506
2024-05-15,6.58198,2024-05-15,11.04695
2024-05-16,7.92917,2024-05-16,10.27713
2024-05-17,8.2371,2024-05-17,9.08391
2024-05-18,5.73518,2024-05-18,8.42956
2024-05-19,5.38876,2024-05-19,9.16089
2024-05-20,9.27636,2024-05-20,9.58429
2024-05-21,7.46728,2024-05-21,9.00692
2024-05-22,8.35257,2024-05-22,10.31562
2024-05-23,7.92917,2024-05-23,9.46882
2024-05-24,6.85142,2024-05-24,8.58352
2024-05-25,5.92763,2024-05-25,8.04464
2024-05-26,6.505,2024-05-26,8.42956
2024-05-27,9.1224,2024-05-27,9.9692
2024-05-28,8.58352,2024-05-28,10.46959
2024-05-29,8.42956,2024-05-29,7.77521
2024-05-30,9.50731,2024-05-30,8.2371
2024-05-31,8.54503,2024-05-31,8.92994
2024-06-01,5.35026,2024-06-01,9.08391
2024-06-02,5.92763,2024-06-02,8.42956
2024-06-03,8.19861,2024-06-03,8.42956
2024-06-04,6.38953,2024-06-04,9.04541
2024-06-05,7.19784,2024-06-05,6.58198
2024-06-06,6.19707,2024-06-06,7.46728
2024-06-07,6.73595,2024-06-07,8.6605
2024-06-08,6.23556,2024-06-08,8.2371
2024-06-09,6.23556,2024-06-09,7.8137
2024-06-10,8.19861,2024-06-10,10.08468
2024-06-11,8.19861,2024-06-11,8.35257
2024-06-12,8.35257,2024-06-12,9.39183
2024-06-13,8.00615,2024-06-13,8.6605
2024-06-14,8.00615,2024-06-14,8.39107
2024-06-15,6.38953,2024-06-15,7.50577
2024-06-16,6.54349,2024-06-16,9.04541
2024-06-17,8.35257,2024-06-17,9.81524
2024-06-18,7.89068,2024-06-18,10.04618
2024-06-19,7.08237,2024-06-19,9.89222
2024-06-20,8.00615,2024-06-20,9.00692
2024-06-21,6.85142,2024-06-21,8.08314
2024-06-22,5.27328,2024-06-22,9.5458
2024-06-23,4.65742,2024-06-23,10.73903
2024-06-24,8.69899,2024-06-24,12.5866
2024-06-25,8.81447,2024-06-25,9.19938
2024-06-26,11.12394,2024-06-26,9.27636
2024-06-27,8.58352,2024-06-27,11.35488
2024-06-28,8.6605,2024-06-28,8.58352
2024-06-29,5.6197,2024-06-29,7.31331
2024-06-30,4.96535,2024-06-30,10.62355
